,Name,Address,Description,Longitude,Latitude,TimeStamp,TimeSpan:begin,TimeSpan:end,GettyID
6246,,,b.DEU.028.041,,,6246,,,
6247,,,b.DEU.028.042,,,6247,,,
6248,,,b.DEU.028.043,,,6248,,,
6249,,,b.DEU.028.044,,,6249,,,
6250,,,b.DEU.028.045,,,6250,,,
6251,,,b.DEU.028.046,,,6251,,,
6252,,,b.DEU.028.047,,,6252,,,
6253,,,b.DEU.028.048,,,6253,,,
6254,,,b.DEU.028.049,,,6254,,,
6255,,,b.DEU.028.050,,,6255,,,
6256,,,b.DEU.028.051,,,6256,,,
6257,Israel,Israel,b.DEU.028.052,34.851612,31.046051000000002,6257,,,
6258,Israel,Israel,b.DEU.028.053,34.851612,31.046051000000002,6258,,,
6259,,,b.DEU.028.054,,,6259,,,
6260,Israel,Israel,b.DEU.028.055,34.851612,31.046051000000002,6260,,,
6261,Israel,Israel,b.DEU.028.056,34.851612,31.046051000000002,6261,,,
6262,Israel,Israel,b.DEU.028.057,34.851612,31.046051000000002,6262,,,
6263,,,b.DEU.028.058,,,6263,,,
6264,,,b.DEU.028.059,,,6264,,,
6265,Egipto,Egipto,b.DEU.028.060,30.802497999999996,26.820553000000004,6265,,,
6266,,,b.DEU.028.061,,,6266,,,
6267,,,b.DEU.028.062,,,6267,,,
6268,Israel,Israel,b.DEU.028.063,34.851612,31.046051000000002,6268,,,
6269,,,b.DEU.028.064,,,6269,,,
6270,,,b.DEU.028.065,,,6270,,,
6271,,,b.DEU.028.066,,,6271,,,
6272,,,b.DEU.028.067,,,6272,,,
6273,Egipto,Egipto,b.DEU.028.068,30.802497999999996,26.820553000000004,6273,,,
6274,Sinaí,Sinaí,b.DEU.029.001,34.0,29.5,6274,,,
6275,Moab,Moab,b.DEU.029.001,35.778029,31.621523,6275,,,
6276,Egipto,Egipto,b.DEU.029.002,30.802497999999996,26.820553000000004,6276,,,
6277,,,b.DEU.029.003,,,6277,,,
6278,,,b.DEU.029.004,,,6278,,,
6279,Sinaí,Sinaí,b.DEU.029.005,34.0,29.5,6279,,,
6280,,,b.DEU.029.006,,,6280,,,
6281,Hesbón,Hesbón,b.DEU.029.007,35.797826,31.771516,6281,,,
6282,Basán,Basán,b.DEU.029.007,35.909388,32.928033,6282,,,
6283,Hesbón,Hesbón,b.DEU.029.008,35.797826,31.771516,6283,,,
6284,Basán,Basán,b.DEU.029.008,35.909388,32.928033,6284,,,
6285,,,b.DEU.029.009,,,6285,,,
6286,,,b.DEU.029.010,,,6286,,,
6287,,,b.DEU.029.011,,,6287,,,
6288,,,b.DEU.029.012,,,6288,,,
6289,,,b.DEU.029.013,,,6289,,,
6290,,,b.DEU.029.014,,,6290,,,
6291,,,b.DEU.029.015,,,6291,,,
6292,Egipto,Egipto,b.DEU.029.016,30.802497999999996,26.820553000000004,6292,,,
6293,,,b.DEU.029.017,,,6293,,,
6294,,,b.DEU.029.018,,,6294,,,
6295,,,b.DEU.029.019,,,6295,,,
6296,,,b.DEU.029.020,,,6296,,,
6297,,,b.DEU.029.021,,,6297,,,
6298,,,b.DEU.029.022,,,6298,,,
6299,,,b.DEU.029.023,,,6299,,,
6300,,,b.DEU.029.023,,,6300,,,
6301,,,b.DEU.029.023,,,6301,,,
6302,Israel,Israel,b.DEU.029.024,34.851612,31.046051000000002,6302,,,
6303,Egipto,Egipto,b.DEU.029.025,30.802497999999996,26.820553000000004,6303,,,
6304,,,b.DEU.029.026,,,6304,,,
6305,Israel,Israel,b.DEU.029.027,34.851612,31.046051000000002,6305,,,
6306,Israel,Israel,b.DEU.029.028,34.851612,31.046051000000002,6306,,,
6307,,,b.DEU.029.029,,,6307,,,
6308,,,b.DEU.030.001,,,6308,,,
6309,,,b.DEU.030.002,,,6309,,,
6310,,,b.DEU.030.003,,,6310,,,
6311,,,b.DEU.030.004,,,6311,,,
6312,Israel,Israel,b.DEU.030.005,34.851612,31.046051000000002,6312,,,
6313,,,b.DEU.030.006,,,6313,,,
6314,,,b.DEU.030.007,,,6314,,,
6315,,,b.DEU.030.008,,,6315,,,
6316,,,b.DEU.030.009,,,6316,,,
6317,,,b.DEU.030.010,,,6317,,,
6318,,,b.DEU.030.011,,,6318,,,
6319,,,b.DEU.030.012,,,6319,,,
6320,mar mediterráneo,mar mediterráneo,b.DEU.030.013,18.0480105,34.5531284,6320,,,
6321,,,b.DEU.030.014,,,6321,,,
6322,,,b.DEU.030.015,,,6322,,,
6323,Israel,Israel,b.DEU.030.016,34.851612,31.046051000000002,6323,,,
6324,,,b.DEU.030.017,,,6324,,,
6325,Jordán,Jordán,b.DEU.030.018,36.238414,30.585164000000002,6325,,,
6326,Israel,Israel,b.DEU.030.018,34.851612,31.046051000000002,6326,,,
6327,,,b.DEU.030.019,,,6327,,,
6328,,,b.DEU.030.019,,,6328,,,
6329,Israel,Israel,b.DEU.030.020,34.851612,31.046051000000002,6329,,,
6330,,,b.DEU.031.001,,,6330,,,
6331,Jordán,Jordán,b.DEU.031.002,36.238414,30.585164000000002,6331,,,
6332,,,b.DEU.031.003,,,6332,,,
6333,tierra de los amorreos,tierra de los amorreos,b.DEU.031.004,39.13,35.17,6333,,,
6334,,,b.DEU.031.005,,,6334,,,
6335,,,b.DEU.031.006,,,6335,,,
6336,Israel,Israel,b.DEU.031.007,34.851612,31.046051000000002,6336,,,
6337,,,b.DEU.031.008,,,6337,,,
6338,,,b.DEU.031.009,,,6338,,,
6339,,,b.DEU.031.010,,,6339,,,
6340,,,b.DEU.031.011,,,6340,,,
6341,Israel,Israel,b.DEU.031.012,34.851612,31.046051000000002,6341,,,
6342,Jordán,Jordán,b.DEU.031.013,36.238414,30.585164000000002,6342,,,
6343,Israel,Israel,b.DEU.031.013,34.851612,31.046051000000002,6343,,,
6344,,,b.DEU.031.014,,,6344,,,
6345,,,b.DEU.031.015,,,6345,,,
6346,Israel,Israel,b.DEU.031.016,34.851612,31.046051000000002,6346,,,
6347,,,b.DEU.031.017,,,6347,,,
6348,,,b.DEU.031.018,,,6348,,,
6349,,,b.DEU.031.019,,,6349,,,
6350,Israel,Israel,b.DEU.031.020,34.851612,31.046051000000002,6350,,,
6351,,,b.DEU.031.021,,,6351,,,
6352,,,b.DEU.031.022,,,6352,,,
6353,Israel,Israel,b.DEU.031.023,34.851612,31.046051000000002,6353,,,
6354,,,b.DEU.031.024,,,6354,,,
6355,,,b.DEU.031.025,,,6355,,,
6356,,,b.DEU.031.026,,,6356,,,
6357,,,b.DEU.031.027,,,6357,,,
6358,,,b.DEU.031.028,,,6358,,,
6359,,,b.DEU.031.029,,,6359,,,
6360,,,b.DEU.031.030,,,6360,,,
6361,,,b.DEU.032.001,,,6361,,,
6362,,,b.DEU.032.002,,,6362,,,
6363,,,b.DEU.032.003,,,6363,,,
6364,,,b.DEU.032.004,,,6364,,,
6365,,,b.DEU.032.005,,,6365,,,
6366,,,b.DEU.032.006,,,6366,,,
6367,,,b.DEU.032.007,,,6367,,,
6368,,,b.DEU.032.008,,,6368,,,
6369,,,b.DEU.032.009,,,6369,,,
6370,,,b.DEU.032.010,,,6370,,,
6371,,,b.DEU.032.011,,,6371,,,
6372,,,b.DEU.032.012,,,6372,,,
6373,,,b.DEU.032.013,,,6373,,,
6374,Basán,Basán,b.DEU.032.014,35.909388,32.928033,6374,,,
6375,,,b.DEU.032.015,,,6375,,,
6376,,,b.DEU.032.016,,,6376,,,
6377,,,b.DEU.032.017,,,6377,,,
6378,,,b.DEU.032.018,,,6378,,,
6379,,,b.DEU.032.019,,,6379,,,
6380,,,b.DEU.032.020,,,6380,,,
6381,,,b.DEU.032.021,,,6381,,,
6382,,,b.DEU.032.022,,,6382,,,
6383,,,b.DEU.032.023,,,6383,,,
6384,,,b.DEU.032.024,,,6384,,,
6385,,,b.DEU.032.025,,,6385,,,
6386,,,b.DEU.032.026,,,6386,,,
6387,,,b.DEU.032.027,,,6387,,,
6388,,,b.DEU.032.028,,,6388,,,
6389,,,b.DEU.032.029,,,6389,,,
6390,,,b.DEU.032.030,,,6390,,,
6391,,,b.DEU.032.031,,,6391,,,
6392,,,b.DEU.032.032,,,6392,,,
6393,,,b.DEU.032.032,,,6393,,,
6394,,,b.DEU.032.033,,,6394,,,
6395,,,b.DEU.032.034,,,6395,,,
6396,,,b.DEU.032.035,,,6396,,,
6397,,,b.DEU.032.036,,,6397,,,
6398,,,b.DEU.032.037,,,6398,,,
6399,,,b.DEU.032.038,,,6399,,,
6400,,,b.DEU.032.039,,,6400,,,
6401,,,b.DEU.032.040,,,6401,,,
6402,,,b.DEU.032.041,,,6402,,,
6403,,,b.DEU.032.042,,,6403,,,
6404,Israel,Israel,b.DEU.032.043,34.851612,31.046051000000002,6404,,,
6405,,,b.DEU.032.044,,,6405,,,
6406,,,b.DEU.032.045,,,6406,,,
6407,,,b.DEU.032.046,,,6407,,,
6408,Jordán,Jordán,b.DEU.032.047,36.238414,30.585164000000002,6408,,,
6409,Israel,Israel,b.DEU.032.047,34.851612,31.046051000000002,6409,,,
6410,,,b.DEU.032.048,,,6410,,,
6411,tierra,tierra,b.DEU.032.049,0.0,-90.0,6411,,,
6412,Canaán,Canaán,b.DEU.032.049,35.289528,32.055556,6412,,,
6413,Jericó,Jericó,b.DEU.032.049,35.4617583,31.8611058,6413,,,
6414,,,b.DEU.032.049,,,6414,,,
6415,,,b.DEU.032.049,,,6415,,,
6416,Hor,Hor,b.DEU.032.050,35.4065,30.3165,6416,,,
6417,,,b.DEU.032.050,,,6417,,,
6418,Cades,Cades,b.DEU.032.051,34.43751,34.43751,6418,,,
6419,,,b.DEU.032.051,,,6419,,,
6420,Zin,Zin,b.DEU.032.051,35.2525,30.8316,6420,,,
6421,,,b.DEU.032.052,,,6421,,,
6422,,,b.DEU.033.001,,,6422,,,
6423,Seir,Seir,b.DEU.033.002,35.316588,30.185172,6423,,,
6424,,,b.DEU.033.002,,,6424,,,
6425,,,b.DEU.033.003,,,6425,,,
6426,,,b.DEU.033.004,,,6426,,,
6427,,,b.DEU.033.005,,,6427,,,
6428,,,b.DEU.033.006,,,6428,,,
6429,,,b.DEU.033.007,,,6429,,,
6430,,,b.DEU.033.008,,,6430,,,
6431,,,b.DEU.033.009,,,6431,,,
6432,,,b.DEU.033.010,,,6432,,,
6433,,,b.DEU.033.011,,,6433,,,
6434,,,b.DEU.033.012,,,6434,,,
6435,Manasés,Manasés,b.DEU.033.013,35.52114,32.213448,6435,,,
6436,Efraín,Efraín,b.DEU.033.013,35.289528,32.055556,6436,,,
6437,,,b.DEU.033.014,,,6437,,,
6438,,,b.DEU.033.015,,,6438,,,
6439,,,b.DEU.033.016,,,6439,,,
6440,,,b.DEU.033.017,,,6440,,,
6441,Efraín,Efraín,b.DEU.033.017,35.289528,32.055556,6441,,,
6442,,,b.DEU.033.018,,,6442,,,
6443,,,b.DEU.033.019,,,6443,,,
6444,,,b.DEU.033.020,,,6444,,,
6445,,,b.DEU.033.021,,,6445,,,
6446,Basán,Basán,b.DEU.033.022,35.909388,32.928033,6446,,,
6447,,,b.DEU.033.023,,,6447,,,
6448,,,b.DEU.033.024,,,6448,,,
6449,,,b.DEU.033.025,,,6449,,,
6450,,,b.DEU.033.026,,,6450,,,
6451,,,b.DEU.033.027,,,6451,,,
6452,Israel,Israel,b.DEU.033.028,34.851612,31.046051000000002,6452,,,
6453,,,b.DEU.033.029,,,6453,,,
6454,Dan,Dan,b.DEU.034.001,34.79275,31.913148,6454,,,
6455,Galaad,Galaad,b.DEU.034.001,35.868589,32.107445,6455,,,
6456,campos de Moab,campos de Moab,b.DEU.034.001,35.6184,31.0003,6456,,,
6457,,,b.DEU.034.001,,,6457,,,
6458,Jericó,Jericó,b.DEU.034.001,35.4617583,31.8611058,6458,,,
6459,,,b.DEU.034.001,,,6459,,,
6460,mar mediterráneo,mar mediterráneo,b.DEU.034.002,18.0480105,34.5531284,6460,,,
6461,Manasés,Manasés,b.DEU.034.002,35.52114,32.213448,6461,,,
6462,Efraín,Efraín,b.DEU.034.002,35.289528,32.055556,6462,,,
6463,Neftalí,Neftalí,b.DEU.034.002,35.553944,33.028429,6463,,,
6464,Judea,Judea,b.DEU.034.002,35.2035394,31.903215399999997,6464,,,
6465,Neguev,Neguev,b.DEU.034.003,34.875747600000004,30.714086100000003,6465,,,
6466,Zoar,Zoar,b.DEU.034.003,35.47124,31.01347,6466,,,
6467,Jericó,Jericó,b.DEU.034.003,35.4617583,31.8611058,6467,,,
6468,Israel,Israel,b.DEU.034.004,34.851612,31.046051000000002,6468,,,
6469,tierra,tierra,b.DEU.034.005,0.0,-90.0,6469,,,
6470,tierra,tierra,b.DEU.034.006,0.0,-90.0,6470,,,
6471,Canaán,Canaán,b.DEU.034.006,35.289528,32.055556,6471,,,
6472,,,b.DEU.034.006,,,6472,,,
6473,,,b.DEU.034.007,,,6473,,,
6474,campos de Moab,campos de Moab,b.DEU.034.008,35.6184,31.0003,6474,,,
6475,,,b.DEU.034.009,,,6475,,,
6476,,,b.DEU.034.010,,,6476,,,
6477,Egipto,Egipto,b.DEU.034.011,30.802497999999996,26.820553000000004,6477,,,
6478,,,b.DEU.034.012,,,6478,,,
6479,,,b.JOS.001.001,,,6479,,,
6480,Jordán,Jordán,b.JOS.001.002,36.238414,30.585164000000002,6480,,,
6481,Israel,Israel,b.JOS.001.002,34.851612,31.046051000000002,6481,,,
6482,,,b.JOS.001.003,,,6482,,,
6483,Éufrates,Éufrates,b.JOS.001.004,42.6289045,35.276495700000005,6483,,,
6484,Israel,Israel,b.JOS.001.004,34.851612,31.046051000000002,6484,,,
6485,Sinaí,Sinaí,b.JOS.001.004,34.0,29.5,6485,,,
6486,mar mediterráneo,mar mediterráneo,b.JOS.001.004,18.0480105,34.5531284,6486,,,
6487,Líbano,Líbano,b.JOS.001.004,35.862285,33.854721000000005,6487,,,
6488,,,b.JOS.001.004,,,6488,,,
6489,,,b.JOS.001.005,,,6489,,,
6490,Israel,Israel,b.JOS.001.006,34.851612,31.046051000000002,6490,,,
6491,,,b.JOS.001.007,,,6491,,,
6492,,,b.JOS.001.008,,,6492,,,
6493,,,b.JOS.001.009,,,6493,,,
6494,,,b.JOS.001.010,,,6494,,,
6495,Jordán,Jordán,b.JOS.001.011,36.238414,30.585164000000002,6495,,,
6496,Israel,Israel,b.JOS.001.011,34.851612,31.046051000000002,6496,,,
6497,,,b.JOS.001.012,,,6497,,,
6498,Israel,Israel,b.JOS.001.013,34.851612,31.046051000000002,6498,,,
6499,Jordán,Jordán,b.JOS.001.014,36.238414,30.585164000000002,6499,,,
6500,Israel,Israel,b.JOS.001.014,34.851612,31.046051000000002,6500,,,
6501,Jordán,Jordán,b.JOS.001.015,36.238414,30.585164000000002,6501,,,
6502,Israel,Israel,b.JOS.001.015,34.851612,31.046051000000002,6502,,,
6503,,,b.JOS.001.016,,,6503,,,
6504,,,b.JOS.001.017,,,6504,,,
6505,,,b.JOS.001.018,,,6505,,,
6506,Israel,Israel,b.JOS.002.001,34.851612,31.046051000000002,6506,,,
6507,Jericó,Jericó,b.JOS.002.001,35.4617583,31.8611058,6507,,,
6508,,,b.JOS.002.001,,,6508,,,
6509,Israel,Israel,b.JOS.002.002,34.851612,31.046051000000002,6509,,,
6510,Jericó,Jericó,b.JOS.002.002,35.4617583,31.8611058,6510,,,
6511,Jericó,Jericó,b.JOS.002.003,35.4617583,31.8611058,6511,,,
6512,,,b.JOS.002.004,,,6512,,,
6513,,,b.JOS.002.005,,,6513,,,
6514,,,b.JOS.002.006,,,6514,,,
6515,Jordán,Jordán,b.JOS.002.007,36.238414,30.585164000000002,6515,,,
6516,,,b.JOS.002.008,,,6516,,,
6517,Jericó,Jericó,b.JOS.002.009,35.4617583,31.8611058,6517,,,
6518,Egipto,Egipto,b.JOS.002.010,30.802497999999996,26.820553000000004,6518,,,
6519,Jordán,Jordán,b.JOS.002.010,36.238414,30.585164000000002,6519,,,
6520,Mar Rojo,Mar Rojo,b.JOS.002.010,38.512572999999996,20.280232,6520,,,
6521,,,b.JOS.002.011,,,6521,,,
6522,Israel,Israel,b.JOS.002.011,34.851612,31.046051000000002,6522,,,
6523,,,b.JOS.002.012,,,6523,,,
6524,,,b.JOS.002.013,,,6524,,,
6525,Jericó,Jericó,b.JOS.002.014,35.4617583,31.8611058,6525,,,
6526,Jericó,Jericó,b.JOS.002.015,35.4617583,31.8611058,6526,,,
6527,,,b.JOS.002.016,,,6527,,,
6528,,,b.JOS.002.017,,,6528,,,
6529,Jericó,Jericó,b.JOS.002.018,35.4617583,31.8611058,6529,,,
6530,,,b.JOS.002.019,,,6530,,,
6531,,,b.JOS.002.020,,,6531,,,
6532,,,b.JOS.002.021,,,6532,,,
6533,,,b.JOS.002.022,,,6533,,,
6534,,,b.JOS.002.023,,,6534,,,
6535,Jericó,Jericó,b.JOS.002.024,35.4617583,31.8611058,6535,,,
6536,Jordán,Jordán,b.JOS.003.001,36.238414,30.585164000000002,6536,,,
6537,Israel,Israel,b.JOS.003.001,34.851612,31.046051000000002,6537,,,
6538,,,b.JOS.003.001,,,6538,,,
6539,,,b.JOS.003.002,,,6539,,,
6540,,,b.JOS.003.003,,,6540,,,
6541,,,b.JOS.003.004,,,6541,,,
6542,,,b.JOS.003.005,,,6542,,,
6543,,,b.JOS.003.006,,,6543,,,
6544,Israel,Israel,b.JOS.003.007,34.851612,31.046051000000002,6544,,,
6545,Jordán,Jordán,b.JOS.003.008,36.238414,30.585164000000002,6545,,,
6546,Israel,Israel,b.JOS.003.009,34.851612,31.046051000000002,6546,,,
6547,,,b.JOS.003.010,,,6547,,,
6548,Jordán,Jordán,b.JOS.003.011,36.238414,30.585164000000002,6548,,,
6549,Israel,Israel,b.JOS.003.011,34.851612,31.046051000000002,6549,,,
6550,Israel,Israel,b.JOS.003.012,34.851612,31.046051000000002,6550,,,
6551,tierra,tierra,b.JOS.003.013,0.0,-90.0,6551,,,
6552,Jordán,Jordán,b.JOS.003.013,36.238414,30.585164000000002,6552,,,
6553,Jordán,Jordán,b.JOS.003.014,36.238414,30.585164000000002,6553,,,
6554,Jordán,Jordán,b.JOS.003.015,36.238414,30.585164000000002,6554,,,
6555,Jericó,Jericó,b.JOS.003.016,35.4617583,31.8611058,6555,,,
6556,Arabá,Arabá,b.JOS.003.016,35.175381,30.718186,6556,,,
6557,,,b.JOS.003.016,,,6557,,,
6558,,,b.JOS.003.016,,,6558,,,
6559,Jordán,Jordán,b.JOS.003.017,36.238414,30.585164000000002,6559,,,
6560,Israel,Israel,b.JOS.003.017,34.851612,31.046051000000002,6560,,,
6561,Jordán,Jordán,b.JOS.004.001,36.238414,30.585164000000002,6561,,,
6562,,,b.JOS.004.002,,,6562,,,
6563,Jordán,Jordán,b.JOS.004.003,36.238414,30.585164000000002,6563,,,
6564,Israel,Israel,b.JOS.004.004,34.851612,31.046051000000002,6564,,,
6565,Jordán,Jordán,b.JOS.004.005,36.238414,30.585164000000002,6565,,,
6566,Israel,Israel,b.JOS.004.005,34.851612,31.046051000000002,6566,,,
6567,,,b.JOS.004.006,,,6567,,,
6568,Jordán,Jordán,b.JOS.004.007,36.238414,30.585164000000002,6568,,,
6569,Israel,Israel,b.JOS.004.007,34.851612,31.046051000000002,6569,,,
6570,Jordán,Jordán,b.JOS.004.008,36.238414,30.585164000000002,6570,,,
6571,Israel,Israel,b.JOS.004.008,34.851612,31.046051000000002,6571,,,
6572,Jordán,Jordán,b.JOS.004.009,36.238414,30.585164000000002,6572,,,
6573,Jordán,Jordán,b.JOS.004.010,36.238414,30.585164000000002,6573,,,
6574,,,b.JOS.004.011,,,6574,,,
6575,Israel,Israel,b.JOS.004.012,34.851612,31.046051000000002,6575,,,
6576,Rubén,Rubén,b.JOS.004.012,35.822431,31.647099,6576,,,
6577,Gad,Gad,b.JOS.004.012,35.797279,31.971978,6577,,,
6578,Manasés,Manasés,b.JOS.004.012,35.52114,32.213448,6578,,,
6579,Jericó,Jericó,b.JOS.004.013,35.4617583,31.8611058,6579,,,
6580,Israel,Israel,b.JOS.004.014,34.851612,31.046051000000002,6580,,,
6581,,,b.JOS.004.015,,,6581,,,
6582,Jordán,Jordán,b.JOS.004.016,36.238414,30.585164000000002,6582,,,
6583,Jordán,Jordán,b.JOS.004.017,36.238414,30.585164000000002,6583,,,
6584,Jordán,Jordán,b.JOS.004.018,36.238414,30.585164000000002,6584,,,
6585,Jordán,Jordán,b.JOS.004.019,36.238414,30.585164000000002,6585,,,
6586,Jericó,Jericó,b.JOS.004.019,35.4617583,31.8611058,6586,,,
6587,Gilgal,Gilgal,b.JOS.004.019,35.5219,32.172497,6587,,,
6588,Jordán,Jordán,b.JOS.004.020,36.238414,30.585164000000002,6588,,,
6589,Gilgal,Gilgal,b.JOS.004.020,35.5219,32.172497,6589,,,
6590,Israel,Israel,b.JOS.004.021,34.851612,31.046051000000002,6590,,,
6591,Jordán,Jordán,b.JOS.004.022,36.238414,30.585164000000002,6591,,,
6592,Israel,Israel,b.JOS.004.022,34.851612,31.046051000000002,6592,,,
6593,Jordán,Jordán,b.JOS.004.023,36.238414,30.585164000000002,6593,,,
6594,Mar Rojo,Mar Rojo,b.JOS.004.023,38.512572999999996,20.280232,6594,,,
6595,Israel,Israel,b.JOS.004.024,34.851612,31.046051000000002,6595,,,
6596,Jordán,Jordán,b.JOS.005.001,36.238414,30.585164000000002,6596,,,
6597,Israel,Israel,b.JOS.005.001,34.851612,31.046051000000002,6597,,,
6598,mar mediterráneo,mar mediterráneo,b.JOS.005.001,18.0480105,34.5531284,6598,,,
6599,Israel,Israel,b.JOS.005.002,34.851612,31.046051000000002,6599,,,
6600,Israel,Israel,b.JOS.005.003,34.851612,31.046051000000002,6600,,,
6601,,,b.JOS.005.003,,,6601,,,
6602,Egipto,Egipto,b.JOS.005.004,30.802497999999996,26.820553000000004,6602,,,
6603,Egipto,Egipto,b.JOS.005.005,30.802497999999996,26.820553000000004,6603,,,
6604,Sinaí,Sinaí,b.JOS.005.005,34.0,29.5,6604,,,
6605,Egipto,Egipto,b.JOS.005.006,30.802497999999996,26.820553000000004,6605,,,
6606,Israel,Israel,b.JOS.005.006,34.851612,31.046051000000002,6606,,,
6607,Sinaí,Sinaí,b.JOS.005.006,34.0,29.5,6607,,,
6608,,,b.JOS.005.007,,,6608,,,
6609,,,b.JOS.005.008,,,6609,,,
6610,Egipto,Egipto,b.JOS.005.009,30.802497999999996,26.820553000000004,6610,,,
6611,Gilgal,Gilgal,b.JOS.005.009,35.5219,32.172497,6611,,,
6612,Israel,Israel,b.JOS.005.010,34.851612,31.046051000000002,6612,,,
6613,Jericó,Jericó,b.JOS.005.010,35.4617583,31.8611058,6613,,,
6614,Gilgal,Gilgal,b.JOS.005.010,35.5219,32.172497,6614,,,
6615,,,b.JOS.005.011,,,6615,,,
6616,Canaán,Canaán,b.JOS.005.012,35.289528,32.055556,6616,,,
6617,Israel,Israel,b.JOS.005.012,34.851612,31.046051000000002,6617,,,
6618,Jericó,Jericó,b.JOS.005.013,35.4617583,31.8611058,6618,,,
6619,,,b.JOS.005.014,,,6619,,,
6620,,,b.JOS.005.015,,,6620,,,
6621,Israel,Israel,b.JOS.006.001,34.851612,31.046051000000002,6621,,,
6622,Jericó,Jericó,b.JOS.006.001,35.4617583,31.8611058,6622,,,
6623,Jericó,Jericó,b.JOS.006.002,35.4617583,31.8611058,6623,,,
6624,Jericó,Jericó,b.JOS.006.003,35.4617583,31.8611058,6624,,,
6625,Jericó,Jericó,b.JOS.006.004,35.4617583,31.8611058,6625,,,
6626,Jericó,Jericó,b.JOS.006.005,35.4617583,31.8611058,6626,,,
6627,,,b.JOS.006.006,,,6627,,,
6628,Jericó,Jericó,b.JOS.006.007,35.4617583,31.8611058,6628,,,
6629,,,b.JOS.006.008,,,6629,,,
6630,,,b.JOS.006.009,,,6630,,,
6631,,,b.JOS.006.010,,,6631,,,
6632,Jericó,Jericó,b.JOS.006.011,35.4617583,31.8611058,6632,,,
6633,,,b.JOS.006.012,,,6633,,,
6634,,,b.JOS.006.013,,,6634,,,
6635,Jericó,Jericó,b.JOS.006.014,35.4617583,31.8611058,6635,,,
6636,Jericó,Jericó,b.JOS.006.015,35.4617583,31.8611058,6636,,,
6637,Jericó,Jericó,b.JOS.006.016,35.4617583,31.8611058,6637,,,
6638,Jericó,Jericó,b.JOS.006.017,35.4617583,31.8611058,6638,,,
6639,Israel,Israel,b.JOS.006.018,34.851612,31.046051000000002,6639,,,
6640,Jericó,Jericó,b.JOS.006.018,35.4617583,31.8611058,6640,,,
6641,,,b.JOS.006.019,,,6641,,,
6642,Jericó,Jericó,b.JOS.006.020,35.4617583,31.8611058,6642,,,
6643,Jericó,Jericó,b.JOS.006.021,35.4617583,31.8611058,6643,,,
6644,Jericó,Jericó,b.JOS.006.022,35.4617583,31.8611058,6644,,,
6645,Israel,Israel,b.JOS.006.023,34.851612,31.046051000000002,6645,,,
6646,Jericó,Jericó,b.JOS.006.024,35.4617583,31.8611058,6646,,,
6647,Jericó,Jericó,b.JOS.006.025,35.4617583,31.8611058,6647,,,
6648,Jericó,Jericó,b.JOS.006.026,35.4617583,31.8611058,6648,,,
6649,tierra,tierra,b.JOS.006.027,0.0,-90.0,6649,,,
6650,Israel,Israel,b.JOS.007.001,34.851612,31.046051000000002,6650,,,
6651,Jericó,Jericó,b.JOS.007.001,35.4617583,31.8611058,6651,,,
6652,Judea,Judea,b.JOS.007.001,35.2035394,31.903215399999997,6652,,,
6653,Bet-el,Bet-el,b.JOS.007.002,35.222734,31.9416,6653,,,
6654,,,b.JOS.007.002,,,6654,,,
6655,Jericó,Jericó,b.JOS.007.002,35.4617583,31.8611058,6655,,,
6656,,,b.JOS.007.002,,,6656,,,
6657,,,b.JOS.007.003,,,6657,,,
6658,,,b.JOS.007.004,,,6658,,,
6659,,,b.JOS.007.005,,,6659,,,
6660,,,b.JOS.007.005,,,6660,,,
6661,Israel,Israel,b.JOS.007.006,34.851612,31.046051000000002,6661,,,
6662,Jordán,Jordán,b.JOS.007.007,36.238414,30.585164000000002,6662,,,
6663,Israel,Israel,b.JOS.007.008,34.851612,31.046051000000002,6663,,,
6664,tierra,tierra,b.JOS.007.009,0.0,-90.0,6664,,,
6665,Israel,Israel,b.JOS.007.009,34.851612,31.046051000000002,6665,,,
6666,,,b.JOS.007.010,,,6666,,,
6667,Israel,Israel,b.JOS.007.011,34.851612,31.046051000000002,6667,,,
6668,Jericó,Jericó,b.JOS.007.011,35.4617583,31.8611058,6668,,,
6669,Israel,Israel,b.JOS.007.012,34.851612,31.046051000000002,6669,,,
6670,Jericó,Jericó,b.JOS.007.012,35.4617583,31.8611058,6670,,,
6671,Israel,Israel,b.JOS.007.013,34.851612,31.046051000000002,6671,,,
6672,Jericó,Jericó,b.JOS.007.013,35.4617583,31.8611058,6672,,,
6673,,,b.JOS.007.014,,,6673,,,
6674,Israel,Israel,b.JOS.007.015,34.851612,31.046051000000002,6674,,,
6675,Jericó,Jericó,b.JOS.007.015,35.4617583,31.8611058,6675,,,
6676,Israel,Israel,b.JOS.007.016,34.851612,31.046051000000002,6676,,,
6677,Judea,Judea,b.JOS.007.016,35.2035394,31.903215399999997,6677,,,
6678,Judea,Judea,b.JOS.007.017,35.2035394,31.903215399999997,6678,,,
6679,Judea,Judea,b.JOS.007.018,35.2035394,31.903215399999997,6679,,,
6680,Israel,Israel,b.JOS.007.019,34.851612,31.046051000000002,6680,,,
6681,Israel,Israel,b.JOS.007.020,34.851612,31.046051000000002,6681,,,
6682,,,b.JOS.007.021,,,6682,,,
6683,,,b.JOS.007.022,,,6683,,,
6684,Israel,Israel,b.JOS.007.023,34.851612,31.046051000000002,6684,,,
6685,Israel,Israel,b.JOS.007.024,34.851612,31.046051000000002,6685,,,
