	Source	Target	Weight	Type
938	#per3	#per719	1	Undirected
937	#org174	#per251	1	Undirected
936	#org183	#org41	1	Undirected
935	#per144	#per180	1	Undirected
934	#org131	#per614	1	Undirected
933	#pla17	#pla190	1	Undirected
932	#org37	#per701	1	Undirected
931	#per133	#per267	1	Undirected
946	#per845	#per976	1	Undirected
947	#org53	#per940	1	Undirected
948	#per21	#per36	1	Undirected
949	#pla362	#pla401	1	Undirected
967	#org170	#per851	1	Undirected
966	#pla374	#pla387	1	Undirected
965	#org167	#per660	1	Undirected
964	#pla468	#pla588	1	Undirected
963	#per104	#per137	1	Undirected
962	#org94	#per196	1	Undirected
961	#org6	#per925	1	Undirected
969	#org70	#per320	1	Undirected
960	#pla26	#pla97	1	Undirected
957	#org144	#per662	1	Undirected
956	#per161	#per409	1	Undirected
955	#per18	#per639	1	Undirected
954	#pla62	#pla71	1	Undirected
953	#pla149	#pla30	1	Undirected
951	#org83	#org97	1	Undirected
950	#per659	#per664	1	Undirected
958	#org172	#org211	1	Undirected
1014	#org131	#per94	1	Undirected
1016	#pla144	#pla200	1	Undirected
1018	#pla393	#pla401	1	Undirected
1086	#per354	#per789	1	Undirected
1084	#per489	#per963	1	Undirected
1083	#org195	#pla51	1	Undirected
1082	#org53	#per19	1	Undirected
1081	#org105	#pla297	1	Undirected
1079	#org171	#per212	1	Undirected
1078	#org173	#per564	1	Undirected
1077	#per178	#per849	1	Undirected
1076	#org0	#per700	1	Undirected
1075	#per136	#pla51	1	Undirected
1074	#org44	#per381	1	Undirected
1073	#org79	#per464	1	Undirected
1071	#pla108	#pla143	1	Undirected
1069	#org104	#per963	1	Undirected
1068	#per4	#per747	1	Undirected
1087	#per84	#per95	1	Undirected
1088	#org139	#org78	1	Undirected
1089	#per314	#per671	1	Undirected
1091	#per131	#per94	1	Undirected
1110	#org102	#org143	1	Undirected
1109	#pla488	#pla732	1	Undirected
1108	#per127	#per158	1	Undirected
1107	#org100	#per733	1	Undirected
1106	#org53	#per943	1	Undirected
1105	#pla111	#pla732	1	Undirected
1103	#per135	#per166	1	Undirected
1067	#org27	#per664	1	Undirected
1102	#per3	#per672	1	Undirected
1099	#org5	#pla404	1	Undirected
1097	#org89	#per158	1	Undirected
1096	#pla188	#pla61	1	Undirected
1095	#org183	#org82	1	Undirected
1094	#per119	#per173	1	Undirected
1093	#per0	#per489	1	Undirected
1092	#pla403	#pla736	1	Undirected
1101	#org83	#per173	1	Undirected
1066	#per1	#per482	1	Undirected
1065	#pla191	#pla498	1	Undirected
1064	#per552	#per968	1	Undirected
1039	#org122	#org127	1	Undirected
1038	#per653	#per849	1	Undirected
1037	#per193	#per272	1	Undirected
1036	#per186	#per539	1	Undirected
1033	#per76	#per77	1	Undirected
1032	#per707	#per790	1	Undirected
1031	#org185	#org98	1	Undirected
1040	#per46	#per719	1	Undirected
1030	#pla308	#pla736	1	Undirected
1027	#org80	#org89	1	Undirected
1026	#org184	#org95	1	Undirected
1024	#pla190	#pla71	1	Undirected
1023	#org37	#per35	1	Undirected
1021	#per16	#per952	1	Undirected
1020	#per845	#pla153	1	Undirected
1019	#org168	#org4	1	Undirected
1029	#per693	#per769	1	Undirected
929	#pla458	#pla5	1	Undirected
1041	#per285	#per945	1	Undirected
1043	#per660	#per963	1	Undirected
1063	#org147	#org87	1	Undirected
1062	#org93	#per214	1	Undirected
1061	#org87	#per46	1	Undirected
1060	#org21	#per652	1	Undirected
1059	#per659	#per678	1	Undirected
1057	#per104	#per214	1	Undirected
1055	#pla3	#pla316	1	Undirected
1042	#org70	#per118	1	Undirected
1054	#per133	#per570	1	Undirected
1052	#org27	#org4	1	Undirected
1050	#pla11	#pla144	1	Undirected
1049	#pla255	#pla387	1	Undirected
1048	#org183	#per177	1	Undirected
1047	#org18	#per205	1	Undirected
1046	#per118	#per986	1	Undirected
1045	#org139	#org41	1	Undirected
1053	#per3	#per489	1	Undirected
1112	#org13	#per186	1	Undirected
928	#per171	#per460	1	Undirected
925	#per21	#per661	1	Undirected
805	#per120	#per47	1	Undirected
804	#per150	#per693	1	Undirected
803	#per526	#pla307	1	Undirected
802	#org183	#org39	1	Undirected
801	#per512	#per859	1	Undirected
800	#org96	#per545	1	Undirected
799	#org145	#per679	1	Undirected
798	#per880	#per956	1	Undirected
797	#per47	#per861	1	Undirected
796	#org51	#org6	1	Undirected
795	#org0	#per120	1	Undirected
794	#org39	#per662	1	Undirected
793	#org111	#org18	1	Undirected
792	#per655	#per72	1	Undirected
791	#pla250	#pla30	1	Undirected
807	#org211	#per23	1	Undirected
808	#per127	#per35	1	Undirected
809	#org144	#per144	1	Undirected
812	#per11	#per12	1	Undirected
831	#org165	#org46	1	Undirected
830	#per186	#per664	1	Undirected
827	#per354	#per982	1	Undirected
826	#per20	#per750	1	Undirected
825	#org25	#org63	1	Undirected
824	#per5	#per782	1	Undirected
823	#pla1	#pla212	1	Undirected
790	#pla17	#pla329	1	Undirected
821	#org70	#per696	1	Undirected
819	#per13	#per782	1	Undirected
818	#pla20	#pla393	1	Undirected
817	#per140	#per968	1	Undirected
816	#org108	#org24	1	Undirected
815	#org83	#org98	1	Undirected
814	#pla111	#pla349	1	Undirected
813	#org171	#per242	1	Undirected
820	#org50	#per179	1	Undirected
832	#org109	#per264	1	Undirected
789	#pla468	#pla88	1	Undirected
785	#org102	#per56	1	Undirected
757	#org126	#org16	1	Undirected
756	#pla20	#pla403	1	Undirected
754	#per193	#per660	1	Undirected
753	#per132	#per189	1	Undirected
752	#per26	#per663	1	Undirected
750	#per460	#per670	1	Undirected
749	#org18	#per679	1	Undirected
748	#org29	#org37	1	Undirected
747	#org18	#per703	1	Undirected
746	#pla210	#pla6	1	Undirected
745	#per727	#per96	1	Undirected
744	#per145	#per21	1	Undirected
743	#pla190	#pla498	1	Undirected
742	#org49	#per177	1	Undirected
741	#per148	#per159	1	Undirected
758	#per128	#per538	1	Undirected
759	#per599	#per982	1	Undirected
761	#pla146	#pla84	1	Undirected
764	#pla144	#pla732	1	Undirected
784	#org24	#per859	1	Undirected
783	#org192	#per505	1	Undirected
782	#per47	#per777	1	Undirected
781	#org37	#per465	1	Undirected
780	#per134	#per230	1	Undirected
779	#org53	#per664	1	Undirected
778	#org183	#per672	1	Undirected
786	#org70	#per212	1	Undirected
777	#per465	#per500	1	Undirected
774	#org145	#org182	1	Undirected
773	#org185	#per35	1	Undirected
772	#per572	#per896	1	Undirected
771	#org52	#per846	1	Undirected
770	#org16	#per197	1	Undirected
767	#per940	#per946	1	Undirected
765	#per23	#per324	1	Undirected
775	#pla108	#pla260	1	Undirected
833	#org9	#per101	1	Undirected
834	#per205	#per679	1	Undirected
835	#per4	#per678	1	Undirected
901	#per186	#per714	1	Undirected
900	#org224	#per16	1	Undirected
899	#pla140	#pla30	1	Undirected
898	#per0	#per665	1	Undirected
897	#org88	#per654	1	Undirected
896	#org17	#per5	1	Undirected
894	#org172	#per4	1	Undirected
893	#per570	#per662	1	Undirected
891	#org0	#per177	1	Undirected
890	#org118	#org138	1	Undirected
889	#per131	#per189	1	Undirected
888	#per445	#per933	1	Undirected
887	#org147	#org168	1	Undirected
886	#org195	#per665	1	Undirected
885	#per161	#per481	1	Undirected
902	#org29	#per700	1	Undirected
903	#per157	#per915	1	Undirected
905	#per1	#per27	1	Undirected
906	#pla116	#pla8	1	Undirected
924	#org111	#per584	1	Undirected
923	#pla16	#pla214	1	Undirected
922	#per72	#pla404	1	Undirected
921	#per121	#per26	1	Undirected
919	#org185	#per679	1	Undirected
918	#per201	#per28	1	Undirected
917	#org15	#per46	1	Undirected
884	#per268	#per35	1	Undirected
916	#per655	#per711	1	Undirected
914	#pla192	#pla268	1	Undirected
913	#org139	#per4	1	Undirected
912	#org65	#per482	1	Undirected
911	#org18	#per242	1	Undirected
910	#per141	#per22	1	Undirected
909	#org52	#per14	1	Undirected
907	#org16	#per679	1	Undirected
915	#per652	#per869	1	Undirected
883	#org43	#org78	1	Undirected
882	#per570	#per865	1	Undirected
881	#org41	#per314	1	Undirected
857	#org105	#per134	1	Undirected
856	#org2	#org69	1	Undirected
854	#org13	#per541	1	Undirected
853	#org164	#per136	1	Undirected
850	#org18	#per790	1	Undirected
848	#org100	#per211	1	Undirected
847	#org102	#per156	1	Undirected
858	#pla268	#pla51	1	Undirected
846	#pla315	#pla92	1	Undirected
843	#per21	#per511	1	Undirected
842	#pla138	#pla260	1	Undirected
841	#per186	#pla4	1	Undirected
840	#org70	#per464	1	Undirected
839	#per6	#per787	1	Undirected
838	#org216	#org93	1	Undirected
836	#org66	#org88	1	Undirected
844	#pla206	#pla371	1	Undirected
927	#per186	#per436	1	Undirected
859	#pla191	#pla371	1	Undirected
863	#per286	#per465	1	Undirected
880	#per131	#pla246	1	Undirected
879	#pla101	#pla539	1	Undirected
878	#org0	#pla108	1	Undirected
876	#per779	#per982	1	Undirected
875	#org110	#org63	1	Undirected
874	#per128	#per776	1	Undirected
873	#per505	#per517	1	Undirected
860	#org118	#per13	1	Undirected
872	#pla497	#pla505	1	Undirected
870	#org195	#per0	1	Undirected
869	#org13	#per483	1	Undirected
868	#per915	#per951	1	Undirected
867	#per12	#per708	1	Undirected
866	#pla108	#pla315	1	Undirected
865	#org131	#per503	1	Undirected
864	#per463	#per779	1	Undirected
871	#per241	#per528	1	Undirected
740	#per2	#per28	1	Undirected
1113	#per205	#per233	1	Undirected
1116	#per18	#per644	1	Undirected
1362	#per121	#per124	1	Undirected
1361	#pla191	#pla505	1	Undirected
1359	#per159	#per968	1	Undirected
1358	#per186	#per968	1	Undirected
1357	#org53	#org66	1	Undirected
1356	#per664	#per723	1	Undirected
1355	#per109	#per314	1	Undirected
1354	#per170	#per463	1	Undirected
1353	#per10	#per120	1	Undirected
1352	#per5	#per679	1	Undirected
1351	#org83	#per19	1	Undirected
1349	#per333	#per679	1	Undirected
1347	#per121	#per159	1	Undirected
1346	#org122	#per582	1	Undirected
1345	#org132	#org83	1	Undirected
1363	#org188	#org39	1	Undirected
1364	#pla149	#pla350	1	Undirected
1365	#per156	#per3	1	Undirected
1366	#per354	#per745	1	Undirected
1383	#org133	#org197	1	Undirected
1382	#per453	#per87	1	Undirected
1381	#per228	#per449	1	Undirected
1380	#per230	#per959	1	Undirected
1379	#per241	#per959	1	Undirected
1378	#org63	#org82	1	Undirected
1377	#org100	#per253	1	Undirected
1344	#org131	#org79	1	Undirected
1375	#org18	#per678	1	Undirected
1373	#org46	#per673	1	Undirected
1372	#pla101	#pla588	1	Undirected
1371	#org183	#org57	1	Undirected
1370	#per4	#per570	1	Undirected
1369	#org27	#org53	1	Undirected
1368	#org198	#per847	1	Undirected
1367	#per731	#per96	1	Undirected
1374	#per35	#per94	1	Undirected
1384	#per181	#per655	1	Undirected
1343	#per233	#per25	1	Undirected
1341	#per104	#per286	1	Undirected
1318	#per50	#per522	1	Undirected
1316	#per714	#per778	1	Undirected
1315	#org0	#pla87	1	Undirected
1314	#org18	#per457	1	Undirected
1313	#org0	#per505	1	Undirected
1311	#per118	#per39	1	Undirected
1310	#pla145	#pla152	1	Undirected
1309	#per420	#pla84	1	Undirected
1308	#org126	#per714	1	Undirected
1307	#org159	#per35	1	Undirected
1306	#org147	#per0	1	Undirected
1305	#per44	#per963	1	Undirected
1303	#per159	#per749	1	Undirected
1302	#org13	#per264	1	Undirected
1300	#org53	#pla307	1	Undirected
1319	#per481	#per507	1	Undirected
1320	#org21	#per982	1	Undirected
1321	#per496	#per500	1	Undirected
1322	#org8	#org94	1	Undirected
1340	#org127	#org80	1	Undirected
1339	#per6	#per788	1	Undirected
1338	#per333	#per659	1	Undirected
1337	#pla152	#pla212	1	Undirected
1336	#per4	#per925	1	Undirected
1335	#org111	#per134	1	Undirected
1334	#per124	#per272	1	Undirected
1342	#per657	#per869	1	Undirected
1333	#per132	#per716	1	Undirected
1331	#per242	#per499	1	Undirected
1330	#org29	#per186	1	Undirected
1329	#per19	#per925	1	Undirected
1328	#org70	#per610	1	Undirected
1326	#per3	#per614	1	Undirected
1325	#org42	#org47	1	Undirected
1324	#pla108	#pla159	1	Undirected
1332	#per577	#per845	1	Undirected
1385	#per144	#per5	1	Undirected
1387	#org3	#per211	1	Undirected
1388	#pla374	#pla41	1	Undirected
1449	#org55	#org98	1	Undirected
1448	#pla281	#pla329	1	Undirected
1447	#pla108	#pla171	1	Undirected
1446	#org17	#per466	1	Undirected
1445	#pla190	#pla493	1	Undirected
1444	#org2	#org25	1	Undirected
1443	#org78	#per139	1	Undirected
1442	#per109	#per118	1	Undirected
1441	#per661	#pla4	1	Undirected
1440	#per119	#per657	1	Undirected
1439	#org11	#org144	1	Undirected
1438	#pla139	#pla351	1	Undirected
1437	#org13	#per104	1	Undirected
1436	#org168	#per158	1	Undirected
1434	#org78	#per671	1	Undirected
1450	#org102	#per212	1	Undirected
1451	#org101	#per963	1	Undirected
1452	#org102	#org168	1	Undirected
1453	#org147	#per714	1	Undirected
1471	#per481	#per693	1	Undirected
1470	#per132	#per267	1	Undirected
1469	#org190	#per482	1	Undirected
1468	#per177	#per466	1	Undirected
1467	#per46	#per843	1	Undirected
1466	#per1	#per124	1	Undirected
1465	#per245	#per659	1	Undirected
1433	#pla62	#pla80	1	Undirected
1464	#pla125	#pla497	1	Undirected
1462	#org39	#per44	1	Undirected
1461	#org44	#per242	1	Undirected
1460	#org4	#org69	1	Undirected
1458	#per214	#per675	1	Undirected
1457	#org89	#per659	1	Undirected
1456	#org135	#org183	1	Undirected
1454	#org195	#per25	1	Undirected
1463	#per230	#pla69	1	Undirected
1432	#per161	#per985	1	Undirected
1431	#org93	#per320	1	Undirected
1429	#org43	#per131	1	Undirected
1407	#org89	#per124	1	Undirected
1406	#org104	#org6	1	Undirected
1405	#pla4	#pla588	1	Undirected
1404	#pla191	#pla30	1	Undirected
1403	#per118	#per782	1	Undirected
1402	#per562	#per611	1	Undirected
1400	#org18	#org97	1	Undirected
1408	#per104	#per162	1	Undirected
1399	#org78	#per272	1	Undirected
1397	#per122	#per324	1	Undirected
1396	#per787	#per959	1	Undirected
1395	#pla2	#pla3	1	Undirected
1394	#per495	#per973	1	Undirected
1393	#org183	#per570	1	Undirected
1392	#per145	#per660	1	Undirected
1391	#org165	#per140	1	Undirected
1398	#per162	#per351	1	Undirected
1299	#per142	#per961	1	Undirected
1409	#per106	#per500	1	Undirected
1411	#pla458	#pla51	1	Undirected
1428	#org132	#org22	1	Undirected
1427	#per36	#per481	1	Undirected
1426	#pla26	#pla88	1	Undirected
1425	#per715	#per782	1	Undirected
1424	#org24	#per482	1	Undirected
1423	#per25	#per728	1	Undirected
1422	#pla16	#pla505	1	Undirected
1410	#org110	#per3	1	Undirected
1421	#org13	#org139	1	Undirected
1419	#per181	#per92	1	Undirected
1418	#per233	#per242	1	Undirected
1417	#org147	#per500	1	Undirected
1415	#org139	#per212	1	Undirected
1414	#per11	#per528	1	Undirected
1413	#per713	#per861	1	Undirected
1412	#pla470	#pla84	1	Undirected
1420	#org44	#per264	1	Undirected
1114	#per212	#per454	1	Undirected
1298	#per213	#per447	1	Undirected
1296	#pla143	#pla6	1	Undirected
1180	#org142	#org46	1	Undirected
1179	#per104	#per728	1	Undirected
1178	#org139	#org17	1	Undirected
1177	#pla30	#pla79	1	Undirected
1176	#pla11	#pla62	1	Undirected
1175	#per180	#per23	1	Undirected
1173	#per475	#per715	1	Undirected
1172	#per662	#per803	1	Undirected
1171	#per268	#per776	1	Undirected
1169	#per39	#pla4	1	Undirected
1167	#org114	#org70	1	Undirected
1166	#per149	#per186	1	Undirected
1165	#pla349	#pla393	1	Undirected
1164	#per242	#per25	1	Undirected
1163	#org183	#per944	1	Undirected
1181	#org220	#per893	1	Undirected
1182	#per137	#per156	1	Undirected
1185	#per11	#per869	1	Undirected
1186	#org66	#pla307	1	Undirected
1203	#pla110	#pla164	1	Undirected
1202	#org127	#per135	1	Undirected
1201	#org196	#per865	1	Undirected
1199	#per478	#per99	1	Undirected
1198	#org63	#per845	1	Undirected
1197	#per18	#per725	1	Undirected
1196	#per483	#per972	1	Undirected
1161	#pla281	#pla470	1	Undirected
1195	#pla113	#pla212	1	Undirected
1193	#per709	#per869	1	Undirected
1192	#org24	#per111	1	Undirected
1191	#org15	#per845	1	Undirected
1190	#org53	#per909	1	Undirected
1189	#org3	#org99	1	Undirected
1188	#pla214	#pla302	1	Undirected
1187	#org145	#org25	1	Undirected
1194	#org185	#per658	1	Undirected
1204	#org159	#per46	1	Undirected
1160	#org109	#org80	1	Undirected
1158	#per197	#per205	1	Undirected
1135	#pla404	#pla6	1	Undirected
1134	#org183	#per0	1	Undirected
1133	#org53	#per101	1	Undirected
1132	#per205	#per25	1	Undirected
1131	#per122	#per264	1	Undirected
1130	#org70	#per86	1	Undirected
1129	#pla404	#pla54	1	Undirected
1128	#org14	#per19	1	Undirected
1127	#org104	#org183	1	Undirected
1124	#per35	#per713	1	Undirected
1121	#org22	#per137	1	Undirected
1120	#org167	#per2	1	Undirected
1119	#org52	#per28	1	Undirected
1118	#per466	#per711	1	Undirected
1117	#per125	#per13	1	Undirected
1136	#org19	#pla6	1	Undirected
1137	#per15	#per639	1	Undirected
1138	#per125	#per420	1	Undirected
1141	#pla11	#pla30	1	Undirected
1157	#org211	#per351	1	Undirected
1156	#org185	#org8	1	Undirected
1155	#per734	#per93	1	Undirected
1154	#per143	#per853	1	Undirected
1153	#per354	#per373	1	Undirected
1152	#per562	#per745	1	Undirected
1151	#pla351	#pla374	1	Undirected
1159	#pla5	#pla78	1	Undirected
1150	#per25	#per264	1	Undirected
1148	#pla17	#pla732	1	Undirected
1147	#org39	#per35	1	Undirected
1146	#org228	#org70	1	Undirected
1145	#per13	#per725	1	Undirected
1144	#org8	#per13	1	Undirected
1143	#per12	#per500	1	Undirected
1142	#org173	#per663	1	Undirected
1149	#per1	#per852	1	Undirected
1205	#per315	#per320	1	Undirected
1206	#org18	#per944	1	Undirected
1207	#org55	#per35	1	Undirected
1270	#per212	#per320	1	Undirected
1269	#org19	#per143	1	Undirected
1268	#org197	#org5	1	Undirected
1267	#per402	#pla497	1	Undirected
1265	#pla371	#pla61	1	Undirected
1264	#per161	#per20	1	Undirected
1263	#org69	#per734	1	Undirected
1262	#pla210	#pla22	1	Undirected
1261	#per140	#per205	1	Undirected
1260	#per733	#per960	1	Undirected
1258	#per267	#per659	1	Undirected
1257	#org132	#per233	1	Undirected
1256	#org70	#pla19	1	Undirected
1255	#org13	#per420	1	Undirected
1254	#org37	#per212	1	Undirected
1271	#org92	#per845	1	Undirected
1272	#org134	#org70	1	Undirected
1273	#pla113	#pla362	1	Undirected
1276	#org65	#per19	1	Undirected
1293	#per140	#per18	1	Undirected
1292	#pla260	#pla4	1	Undirected
1291	#org110	#per106	1	Undirected
1290	#pla362	#pla92	1	Undirected
1289	#per179	#per522	1	Undirected
1288	#per728	#per731	1	Undirected
1287	#pla329	#pla497	1	Undirected
1253	#org13	#per181	1	Undirected
1285	#per504	#per95	1	Undirected
1283	#org110	#per14	1	Undirected
1282	#per131	#per960	1	Undirected
1281	#per454	#per678	1	Undirected
1280	#org19	#per43	1	Undirected
1279	#per14	#per150	1	Undirected
1278	#per22	#per716	1	Undirected
1277	#org6	#per34	1	Undirected
1284	#per20	#per472	1	Undirected
1252	#org41	#per25	1	Undirected
1250	#per157	#per982	1	Undirected
1249	#per204	#pla3	1	Undirected
1225	#org144	#org49	1	Undirected
1223	#org14	#per25	1	Undirected
1222	#org144	#org150	1	Undirected
1221	#org0	#per404	1	Undirected
1220	#pla362	#pla404	1	Undirected
1219	#per166	#per209	1	Undirected
1218	#per36	#per583	1	Undirected
1226	#per125	#per782	1	Undirected
1216	#per121	#per193	1	Undirected
1214	#org183	#per314	1	Undirected
1213	#org146	#per212	1	Undirected
1212	#org53	#per483	1	Undirected
1211	#org0	#per102	1	Undirected
1210	#org53	#per34	1	Undirected
1209	#org94	#pla18	1	Undirected
1208	#per3	#per36	1	Undirected
1215	#per158	#per503	1	Undirected
1297	#per483	#per664	1	Undirected
1227	#pla134	#pla57	1	Undirected
1229	#org134	#per11	1	Undirected
1248	#per522	#per662	1	Undirected
1247	#pla458	#pla62	1	Undirected
1246	#org37	#per749	1	Undirected
1245	#org197	#org96	1	Undirected
1244	#org101	#org9	1	Undirected
1243	#org110	#per23	1	Undirected
1242	#org93	#per233	1	Undirected
1228	#per0	#per189	1	Undirected
1240	#per35	#per610	1	Undirected
1238	#org53	#org9	1	Undirected
1237	#pla142	#pla69	1	Undirected
1234	#per514	#per534	1	Undirected
1233	#per109	#per139	1	Undirected
1232	#pla403	#pla458	1	Undirected
1231	#org217	#org40	1	Undirected
1230	#per661	#per94	1	Undirected
1239	#pla159	#pla255	1	Undirected
739	#per582	#per709	1	Undirected
738	#pla176	#pla350	1	Undirected
737	#per531	#per6	1	Undirected
240	#pla5	#pla97	1	Undirected
239	#org165	#org91	1	Undirected
238	#org24	#per460	1	Undirected
237	#org131	#per144	1	Undirected
235	#pla6	#pla80	1	Undirected
234	#pla143	#pla16	1	Undirected
233	#org3	#per972	1	Undirected
232	#org179	#org63	1	Undirected
231	#org70	#per242	1	Undirected
230	#per861	#per944	1	Undirected
228	#pla21	#pla5	1	Undirected
227	#per163	#pla125	1	Undirected
226	#per107	#per409	1	Undirected
225	#org139	#per351	1	Undirected
224	#per18	#per19	1	Undirected
241	#per14	#pla115	1	Undirected
