id	string	freq	number_entities	low_string	string_len	type
#org216	familias de los  levitas	1	0	familias de los  levitas	24	org
#org25	treinta mil hombres	1	0	treinta mil hombres	19	org
#org0	habitantes de  Mactes	1	0	habitantes de  mactes	21	org
#org44	hijos de  Asriel	1	0	hijos de  asriel	16	org
#pla393	tierra de los  hijos de  Amón	1	0	tierra de los  hijos de  amón	29	pla
#org0	hombre de la  tierra	1	0	hombre de la  tierra	20	org
#per1	propiciación	1	0	propiciación	12	per
#org65	hombre de gran estatura	1	0	hombre de gran estatura	23	org
#pla435	Javán	1	0	javán	5	pla
#per1	Jesús Nazareno	1	0	jesús nazareno	14	per
#per1	Templo de su cuerpo	1	0	templo de su cuerpo	19	per
#per632	Hadad-rimón	1	0	hadad-rimón	11	per
#per4	anciano	1	0	anciano	7	per
#per558	juez de esta  nación	1	0	juez de esta  nación	20	per
#pla709	Bet-anot	1	0	bet-anot	8	pla
#per96	Urías en el lugar	1	0	urías en el lugar	17	per
#org183	población masculina	1	0	población masculina	19	org
#per450	concubina de  Elifaz   hijo de  Esaú	1	0	concubina de  elifaz   hijo de  esaú	36	per
#pla23	Sidón la grande	1	0	sidón la grande	15	pla
#org98	patrón de la nave	1	0	patrón de la nave	17	org
#org24	jefes de centena	1	0	jefes de centena	16	org
#per1240	Harumaf	1	0	harumaf	7	per
#org100	león	1	0	león	4	org
#pla728	Jehúd	1	0	jehúd	5	pla
#org101	gentes despreciables	1	0	gentes despreciables	20	org
#per571	ayudante	1	0	ayudante	8	per
#per310	Teba	1	0	teba	4	per
#org0	gran multitud de  Galilea	1	0	gran multitud de  galilea	25	org
#org118	linaje	1	0	linaje	6	org
#per504	extranjero	1	0	extranjero	10	per
#tim1	día final	1	0	día final	9	tim
#org0	grandes multitudes	1	0	grandes multitudes	18	org
#org39	hijo de  Judá	1	0	hijo de  judá	13	org
#pla19	reino sempiterno	1	0	reino sempiterno	16	pla
#org0	morador	1	0	morador	7	org
#pla809	Hadid	1	0	hadid	5	pla
#org19	inventores de males	1	0	inventores de males	19	org
#per758	Eliada	1	0	eliada	6	per
#org24	gente de setecientos carros	1	0	gente de setecientos carros	27	org
#per1239	Queros	1	0	queros	6	per
#org18	pequeños	1	0	pequeños	8	org
#per161	hija de  Lea	1	0	hija de  lea	12	per
#org24	guardias de la casa	1	0	guardias de la casa	19	org
#pla19	reino de nuestro  Dios	1	0	reino de nuestro  dios	22	pla
#pla57	territorio de los  hijos de  Efraín	1	0	territorio de los  hijos de  efraín	35	pla
#per20	Daniel	1	0	daniel	6	per
#org146	hijos de  David	1	0	hijos de  david	15	org
#org18	prudentes	1	0	prudentes	9	org
#per18	hermano de  Jacobo	1	0	hermano de  jacobo	18	per
#org131	esposa	1	0	esposa	6	org
#org79	habitantes de aquellas  ciudades	1	0	habitantes de aquellas  ciudades	32	org
#pla30	Templo, en  Jerusalén	1	0	templo, en  jerusalén	21	pla
#org197	pueblo	1	0	pueblo	6	org
#per464 #per93	nueras	1	1	nueras	6	per
#per1057	Hezir	1	0	hezir	5	per
#per504	juez de estas cosas	1	0	juez de estas cosas	19	per
#org13	multitud de los  judíos	1	0	multitud de los  judíos	23	org
#per20	adversario	1	0	adversario	10	per
#per619	siervo de  Jehová	1	0	siervo de  jehová	17	per
#pla15	prisiones de oscuridad	1	0	prisiones de oscuridad	22	pla
#tim5	séptimo día	1	0	séptimo día	11	tim
#per478	José	1	0	josé	4	per
#org18	esclavo	1	0	esclavo	7	org
#org15	enferma	1	0	enferma	7	org
#per236	primogénito	1	0	primogénito	11	per
#per329	Semeber	1	0	semeber	7	per
#per779	hija	1	0	hija	4	per
#org102	ovejas	1	0	ovejas	6	org
#per835	Hezrai	1	0	hezrai	6	per
#per1029	primogénito	1	0	primogénito	11	per
#tim3	creación	1	0	creación	8	tim
#pla80	ciudad	1	0	ciudad	6	pla
#per500	padre	1	0	padre	5	per
#per968	hijo	1	0	hijo	4	per
#pla176	desierto de los  pueblos	1	0	desierto de los  pueblos	24	pla
#org24	principales de la  gente de guerra	1	0	principales de la  gente de guerra	34	org
#org102	moribundos	1	0	moribundos	10	org
#per499	hijo de  Moisés	1	0	hijo de  moisés	15	per
#pla18	casa de  Jehová	1	0	casa de  jehová	15	pla
#per1	hijo de  María	1	0	hijo de  maría	14	per
#per174	padre	1	0	padre	5	per
#org70	hijos de los  hijos	1	0	hijos de los  hijos	19	org
#org24	gente de guardia	1	0	gente de guardia	16	org
#org122	gloria del  varón	1	0	gloria del  varón	17	org
#per1212	hijo de  Hasabías	1	0	hijo de  hasabías	17	per
#pla676	diez con sus ejidos	1	0	diez con sus ejidos	19	pla
#org19	estiércol	1	0	estiércol	9	org
#per20	destructor	1	0	destructor	10	per
#per539	hermano	1	0	hermano	7	per
#org91	hermanos de  Zora  y  Estaol	1	0	hermanos de  zora  y  estaol	28	org
#pla115	ciudades	1	0	ciudades	8	pla
#org101	Perros	1	0	perros	6	org
#per1	Rey de reyes	1	0	rey de reyes	12	per
#pla183	Seleucia	1	0	seleucia	8	pla
#org12	linaje de  Sadoc	1	0	linaje de  sadoc	16	org
#org70	pueblos	1	0	pueblos	7	org
#pla669	Silhim	1	0	silhim	6	pla
#org93	hombre anciano	1	0	hombre anciano	14	org
#per1203	Harhaía	1	0	harhaía	7	per
#pla468	ciudades con sus aldeas	1	0	ciudades con sus aldeas	23	pla
#org18	generación de los  justos	1	0	generación de los  justos	25	org
#pla350	tierra	1	0	tierra	6	pla
#pla389	Berotai	1	0	berotai	7	pla
#per2 #per3 #per4	padres	1	2	padres	6	per
#org70	siervos en la  tierra	1	0	siervos en la  tierra	21	org
#per839	Selec	1	0	selec	5	per
#per17	garantía	1	0	garantía	8	per
#org104	familia de la  casa de  David	1	0	familia de la  casa de  david	29	org
#per504	débil	1	0	débil	5	per
#per1111	Bavai	1	0	bavai	5	per
#per129	Abadón	1	0	abadón	6	per
#per35	Joven	1	0	joven	5	per
#per103	galileo	1	0	galileo	7	per
#per14	gran Rey	1	0	gran rey	8	per
#per880	Rufo	1	0	rufo	4	per
#per35	dulce cantor de  Israel	1	0	dulce cantor de  israel	23	per
#per1218	Hatil	1	0	hatil	5	per
#per1004 #per1002 #per1000 #per995	llama	1	3	llama	5	per
#org70	rebaño de tu heredad	1	0	rebaño de tu heredad	20	org
#per1	Señor en  Israel	1	0	señor en  israel	16	per
#pla34	Lugar de la Calavera	1	0	lugar de la calavera	20	pla
#per733	padre	1	0	padre	5	per
#org19	árboles otoñales, sin fruto, dos veces muertos y desarraigados	1	0	árboles otoñales, sin fruto, dos veces muertos y desarraigados	62	org
#org24	hombre esforzado y apto para combatir	1	0	hombre esforzado y apto para combatir	37	org
#pla127	desierto	1	0	desierto	8	pla
#org182	iglesia	1	0	iglesia	7	org
#per1202	hijo de  Hilcías	1	0	hijo de  hilcías	16	per
#org171	cautivo	1	0	cautivo	7	org
#pla390	Beta	1	0	beta	4	pla
#org70	nación robusta	1	0	nación robusta	14	org
#pla347	piedra de  Ezel	1	0	piedra de  ezel	15	pla
#org100	rey de  Sarón	1	0	rey de  sarón	13	org
#per1048	Apia	1	0	apia	4	per
#pla634	ciudades del monte	1	0	ciudades del monte	18	pla
#per504	palabrero	1	0	palabrero	9	per
#pla351	Sela-hama-lecot	1	0	sela-hama-lecot	15	pla
#pla351	collado de  Haquila	1	0	collado de  haquila	19	pla
#per2	bendición	1	0	bendición	9	per
#per845	varón perfecto y recto, temeroso de  Dios  y apartado del mal	1	0	varón perfecto y recto, temeroso de  dios  y apartado del mal	61	per
#per1	El que viene de arriba	1	0	el que viene de arriba	22	per
#tim2	día del  Señor , grande y glorioso	1	0	día del  señor , grande y glorioso	34	tim
#tim15	diluvio	1	0	diluvio	7	tim
#per748 #per747	hijos de  Rimón	1	1	hijos de  rimón	15	per
#per84	sacerdote	1	0	sacerdote	9	per
#wor7	diez mandamientos	1	0	diez mandamientos	17	wor
#org18	ignorante	1	0	ignorante	9	org
#per38	hija de  Herodías	1	0	hija de  herodías	17	per
#org88	Pastores de ovejas	1	0	pastores de ovejas	18	org
#per14	Yo soy	1	0	yo soy	6	per
#per260 #per262 #per285	reyes que estaban de su parte	1	2	reyes que estaban de su parte	29	per
#org70	solitario asno salvaje	1	0	solitario asno salvaje	22	org
#org118	hijos de los  griegos	1	0	hijos de los  griegos	21	org
#org101	testigos malvados	1	0	testigos malvados	17	org
#org110	desecho de todos	1	0	desecho de todos	16	org
#org18 #pla72	Sión	1	1	sión	4	org
#org41	Gad	1	0	gad	3	org
#org102	desdichados	1	0	desdichados	11	org
#pla72	casa del  Dios de  Jacob	1	0	casa del  dios de  jacob	24	pla
#org94	sirvientes	1	0	sirvientes	10	org
#per124	hijo	1	0	hijo	4	per
#per21 #per22	pescadores	1	1	pescadores	10	per
#per482	judío	1	0	judío	5	per
#per35	escogido de mi  pueblo	1	0	escogido de mi  pueblo	22	per
#per35	hombre pobre y de humilde condición	1	0	hombre pobre y de humilde condición	35	per
#per104 #per128	Hijos de  Raquel	1	1	hijos de  raquel	16	per
#per493	Parmenas	1	0	parmenas	8	per
#pla2	ciudades fortificadas	1	0	ciudades fortificadas	21	pla
#org100	caudillos de  Edom	1	0	caudillos de  edom	18	org
#pla62	guardiana del templo de la  gran diosa   Diana , y de la imagen venida de  Júpiter	1	0	guardiana del templo de la  gran diosa   diana , y de la imagen venida de  júpiter	82	pla
#org103	dioses de oro	1	0	dioses de oro	13	org
#org65	pueblos	1	0	pueblos	7	org
#org19	inconstantes	1	0	inconstantes	12	org
#org135	gobernadores	1	0	gobernadores	12	org
#org70	ovejas esparcidas	1	0	ovejas esparcidas	17	org
#pla368	Atac	1	0	atac	4	pla
#org70	ovejas de tu prado	1	0	ovejas de tu prado	18	org
#per3	hijo de mi  señor	1	0	hijo de mi  señor	17	per
#per424	Adbeel	1	0	adbeel	6	per
#org60	hijos de  Arvad	1	0	hijos de  arvad	15	org
#org216	hijos	1	0	hijos	5	org
#per14	Dios de toda consolación	1	0	dios de toda consolación	24	per
#pla5	tierra de mi aflicción	1	0	tierra de mi aflicción	22	pla
#wor1	palabra de  Dios	1	0	palabra de  dios	16	wor
#org65	casa del  faraón	1	0	casa del  faraón	16	org
#org131	Criados	1	0	criados	7	org
#per827	Abi-albón	1	0	abi-albón	9	per
#org25	jefes de la  casa de  Israel	1	0	jefes de la  casa de  israel	28	org
#org18	coherederos con  Cristo	1	0	coherederos con  cristo	23	org
#org103	dioses de  Sidón	1	0	dioses de  sidón	16	org
#org19	ceniza bajo las plantas de vuestros pies	1	0	ceniza bajo las plantas de vuestros pies	40	org
#pla62	ciudad	1	0	ciudad	6	pla
#org24	multitud de tus valientes	1	0	multitud de tus valientes	25	org
#per175	Misma	1	0	misma	5	per
#org16	azotes para vuestros costados	1	0	azotes para vuestros costados	29	org
#per654	sacerdote de  Jehová en  Silo	1	0	sacerdote de  jehová en  silo	29	per
#per435 #per436 #per292 #per269 #per393	hijos de  Cus	1	4	hijos de  cus	13	per
#pla811	Cam	1	0	cam	3	pla
#pla24	aldeas de  Cesarea de  Filipo	1	0	aldeas de  cesarea de  filipo	29	pla
#per35	Ungido	1	0	ungido	6	per
#org248	niños	1	0	niños	5	org
#pla729	Gat-rimón	1	0	gat-rimón	9	pla
#per344	Jaboc	1	0	jaboc	5	per
#per268	hijo	1	0	hijo	4	per
#pla470	cuatro ciudades con sus aldeas	1	0	cuatro ciudades con sus aldeas	30	pla
#per500	profeta	1	0	profeta	7	per
#pla164	Acéldama	1	0	acéldama	8	pla
#per414	Iram	1	0	iram	4	per
#org70	gente de  Israel	1	0	gente de  israel	16	org
#org19	hombres injuriosos	1	0	hombres injuriosos	18	org
#pla70	isla	1	0	isla	4	pla
#pla679	Dana	1	0	dana	4	pla
#per152	menor	1	0	menor	5	per
#pla134	heredad	1	0	heredad	7	pla
#pla178	ciudad	1	0	ciudad	6	pla
#per14	recto	1	0	recto	5	per
#pla727	Elón	1	0	elón	4	pla
#pla4	tierra asolada	1	0	tierra asolada	14	pla
#per987	mujer amada de su compañero y adúltera	1	0	mujer amada de su compañero y adúltera	38	per
#per658	ungido	1	0	ungido	6	per
#tim9	día de descanso consagrado a  Jehová	1	0	día de descanso consagrado a  jehová	36	tim
#org147	diez jóvenes	1	0	diez jóvenes	12	org
#per832	Elifelet	1	0	elifelet	8	per
#pla387	Pérez-uza	1	0	pérez-uza	9	pla
#per504	instrumento escogido	1	0	instrumento escogido	20	per
#pla170	Chipre	1	0	chipre	6	pla
#pla714	Remet	1	0	remet	5	pla
#wor8	tablas	1	0	tablas	6	wor
#per456	Bilhán	1	0	bilhán	6	per
#org91	niños	1	0	niños	5	org
#per137	justo	1	0	justo	5	per
#per93	Hija	1	0	hija	4	per
#org0	saetas en manos del valiente	1	0	saetas en manos del valiente	28	org
#org24	hombres muy vigorosos	1	0	hombres muy vigorosos	21	org
#per777	rey de los  hijos de  Amón	1	0	rey de los  hijos de  amón	26	per
#per1181	reina	1	0	reina	5	per
#per20	acusador de nuestros hermanos	1	0	acusador de nuestros hermanos	29	per
#org15	niño	1	0	niño	4	org
#org70	hijos de  Judá	1	0	hijos de  judá	14	org
#org91	familia de  Dan	1	0	familia de  dan	15	org
#org252	ciento veintidós	1	0	ciento veintidós	16	org
#org0	criatura	1	0	criatura	8	org
#per233	Elam	1	0	elam	4	per
#per14 #per1	que vive por los siglos de los siglos	1	1	que vive por los siglos de los siglos	37	per
#per768 #per703	sacerdotes	1	1	sacerdotes	10	per
#org100	rey de  Taanac	1	0	rey de  taanac	14	org
#per142	labrador de la tierra	1	0	labrador de la tierra	21	per
#pla129	Hoba	1	0	hoba	4	pla
#org172	fugitivo de  Jerusalén	1	0	fugitivo de  jerusalén	22	org
#org133	gente	1	0	gente	5	org
#org70	machos cabríos	1	0	machos cabríos	14	org
#org18	generación de los rectos	1	0	generación de los rectos	24	org
#per4	padre Jacob	1	0	padre jacob	11	per
#org24	ejército de  Jabín	1	0	ejército de  jabín	18	org
#per889	Amplias	1	0	amplias	7	per
#pla116	lugar de  Siquem	1	0	lugar de  siquem	16	pla
#per35 #org147	osa en el campo	1	1	osa en el campo	15	per
#org100	hijos de los  hombres	1	0	hijos de los  hombres	21	org
#per14	Rey de reyes	1	0	rey de reyes	12	per
#pla110	casa de  Dios	1	0	casa de  dios	13	pla
#org236	principales	1	0	principales	11	org
#per14	Dios grande, fuerte, temible	1	0	dios grande, fuerte, temible	28	per
#org88	cinco de sus hermanos	1	0	cinco de sus hermanos	21	org
#per931	Zelofehad	1	0	zelofehad	9	per
#per116	testigo fiel	1	0	testigo fiel	12	per
#per195 #per196	oficiales del  faraón	1	1	oficiales del  faraón	21	per
#pla49	Salim	1	0	salim	5	pla
#per1	Santo Ser	1	0	santo ser	9	per
#per165 #per369 #per416 #per167	hijos de  Aram	1	3	hijos de  aram	14	per
#per1068	jefe de la fortaleza de  Jerusalén	1	0	jefe de la fortaleza de  jerusalén	34	per
#pla74	Armagedón	1	0	armagedón	9	pla
#per898	primer fruto de  Acaya para  Cristo	1	0	primer fruto de  acaya para  cristo	35	per
#per582	hebreas	1	0	hebreas	7	per
#per793	Itra	1	0	itra	4	per
#per563	Porcio Festo	1	0	porcio festo	12	per
#per870	hijo de  Safán	1	0	hijo de  safán	14	per
#per874	Estaquis	1	0	estaquis	8	per
#org33	iglesia en  Tiatira	1	0	iglesia en  tiatira	19	org
#per1289	Salaf	1	0	salaf	5	per
#org24	tres hombres	1	0	tres hombres	12	org
#org70	Incircuncisos de corazón y de oídos	1	0	incircuncisos de corazón y de oídos	35	org
#pla114	Bered	1	0	bered	5	pla
#per1307	Ahías	1	0	ahías	5	per
#pla112	Jatir	1	0	jatir	5	pla
#pla142	lugar	1	0	lugar	5	pla
#org19	pequeñuelos	1	0	pequeñuelos	11	org
#per483	José	1	0	josé	4	per
#org18	congregación de los  justos	1	0	congregación de los  justos	27	org
#per362	padre de todos los que tocan arpa y flauta	1	0	padre de todos los que tocan arpa y flauta	42	per
#pla134	cueva del campo de  Macpela	1	0	cueva del campo de  macpela	27	pla
#org145	rey	1	0	rey	3	org
#per35	hombre recto	1	0	hombre recto	12	per
#per608	Abiasaf	1	0	abiasaf	7	per
#per1067	Judá	1	0	judá	4	per
#org101	ejército	1	0	ejército	8	org
#pla358	Montes de  Gilboa	1	0	montes de  gilboa	17	pla
#org70	pueblo de su prado	1	0	pueblo de su prado	18	org
#org18	lluvias	1	0	lluvias	7	org
#org45	Hijos de  Simeón	1	0	hijos de  simeón	16	org
#per523 #per699	hijos de  Abiel	1	1	hijos de  abiel	15	per
#org53	treinta	1	0	treinta	7	org
#org150	forasteros	1	0	forasteros	10	org
#pla3	ciudad sanguinaria	1	0	ciudad sanguinaria	18	pla
#org22	tribu de  Israel	1	0	tribu de  israel	16	org
#org0	manadas de ovejas	1	0	manadas de ovejas	17	org
#per20	dios de este  mundo	1	0	dios de este  mundo	19	per
#pla227	Tolemaida	1	0	tolemaida	9	pla
#pla78	tierra de los  caldeos	1	0	tierra de los  caldeos	22	pla
#org70 #org18	hijas	1	1	hijas	5	org
#per1019	Fúa	1	0	fúa	3	per
#per318	Abimael	1	0	abimael	7	per
#per12	carpintero	1	0	carpintero	10	per
#per16	menor	1	0	menor	5	per
#per1047	colaborador	1	0	colaborador	11	per
#per4	Esaú	1	0	esaú	4	per
#per449	cananeo	1	0	cananeo	7	per
#org80	menor	1	0	menor	5	org
#pla206	colonia	1	0	colonia	7	pla
#per525	Barsabás	1	0	barsabás	8	per
#org194	parentela	1	0	parentela	9	org
#pla115	aldeas	1	0	aldeas	6	pla
#pla30	santuario de la casa	1	0	santuario de la casa	20	pla
#org88	conjunto de naciones	1	0	conjunto de naciones	20	org
#pla519	Cedes en  Galilea  con sus ejidos	1	0	cedes en  galilea  con sus ejidos	33	pla
#per707	marido	1	0	marido	6	per
#pla18	atrios de  Jehová	1	0	atrios de  jehová	17	pla
#per1063	sacerdote	1	0	sacerdote	9	per
#pla724	Migdal-el	1	0	migdal-el	9	pla
#per522 #per659	gloria de  Israel	1	1	gloria de  israel	17	per
#org19	rebaños	1	0	rebaños	7	org
#per62	Arquelao	1	0	arquelao	8	per
#per718	hijos del  rey	1	0	hijos del  rey	14	per
#org126	estopa	1	0	estopa	6	org
#tim3	seis días	1	0	seis días	9	tim
#org88	once hijos	1	0	once hijos	10	org
#per2	heredero del  mundo	1	0	heredero del  mundo	19	per
#per39	hijo de  David	1	0	hijo de  david	14	per
#pla584	Maresa	1	0	maresa	6	pla
#org19	devorador	1	0	devorador	9	org
#org4	llama de fuego, en medio de una zarza	1	0	llama de fuego, en medio de una zarza	37	org
#per14	Señor del  cielo	1	0	señor del  cielo	16	per
#per104 #per128	dos hijos	1	1	dos hijos	9	per
#per159	hijo	1	0	hijo	4	per
#org25	ancianos de aquella  ciudad	1	0	ancianos de aquella  ciudad	27	org
#org13 #org118	gran multitud de  judíos  y de  griegos	1	1	gran multitud de  judíos  y de  griegos	39	org
#org70	pueblo recogido de entre las  naciones	1	0	pueblo recogido de entre las  naciones	38	org
#org102	herederos del reino	1	0	herederos del reino	19	org
#per1	pan que desciende del  cielo	1	0	pan que desciende del  cielo	28	per
#org39 #org70	bendición	1	1	bendición	9	org
#org17	hermanos	1	0	hermanos	8	org
#pla4	hermana	1	0	hermana	7	pla
#per973	persa	1	0	persa	5	per
#per17	Espíritu de adopción	1	0	espíritu de adopción	20	per
#per404	Buz	1	0	buz	3	per
#org18	hombre pobre	1	0	hombre pobre	12	org
#org70	rebeldes	1	0	rebeldes	8	org
#per111	Malco	1	0	malco	5	per
#per20	Abadón	1	0	abadón	6	per
#per1035	hombre	1	0	hombre	6	per
#pla154	Basán de la  tribu de  Manasés	1	0	basán de la  tribu de  manasés	30	pla
#pla758	Zaanaim	1	0	zaanaim	7	pla
#org171	cautivos de  Sodoma	1	0	cautivos de  sodoma	19	org
#per610	hijo	1	0	hijo	4	per
#per530	areopagita	1	0	areopagita	10	per
#per373	hermana de  Nebaiot	1	0	hermana de  nebaiot	19	per
#pla455	reino de  Persia	1	0	reino de  persia	16	pla
#pla404	Abel	1	0	abel	4	pla
#tim2	destrucción de parte del  Todopoderoso	1	0	destrucción de parte del  todopoderoso	38	tim
#per980	Jeroboam	1	0	jeroboam	8	per
#pla83	lugar que  Dios  le había dicho	1	0	lugar que  dios  le había dicho	31	pla
#per20	buey	1	0	buey	4	per
#org142	sacerdotes	1	0	sacerdotes	10	org
#pla673	Adami-neceb	1	0	adami-neceb	11	pla
#per35	rubio, de hermosos ojos y de buen parecer	1	0	rubio, de hermosos ojos y de buen parecer	41	per
#org103	dioses extraños	1	0	dioses extraños	15	org
#org70	tres mil hombres de  Israel	1	0	tres mil hombres de  israel	27	org
#org57	habitantes de nuestra  tierra	1	0	habitantes de nuestra  tierra	29	org
#wor6	Salmos	1	0	salmos	6	wor
#per828	barhumita	1	0	barhumita	9	per
#per794	Abigail	1	0	abigail	7	per
#pla323	Selsa	1	0	selsa	5	pla
#org88	arena del mar	1	0	arena del mar	13	org
#per786	rey de  Gesur	1	0	rey de  gesur	13	per
#org40	tribu de los  hijos de  Rubén	1	0	tribu de los  hijos de  rubén	29	org
#org100	hombre con anillo de oro y ropa espléndida	1	0	hombre con anillo de oro y ropa espléndida	42	org
#org2	hombre de  Judá	1	0	hombre de  judá	15	org
#per552	Eutico	1	0	eutico	6	per
#org37	macedonios	1	0	macedonios	10	org
#pla607	Aín	1	0	aín	3	pla
#org46	hija de  Leví	1	0	hija de  leví	13	org
#per465	hombre de  Belén de  Judá	1	0	hombre de  belén de  judá	25	per
#pla533	Zaret-sahar	1	0	zaret-sahar	11	pla
#per26	señor	1	0	señor	5	per
#org50	hombres	1	0	hombres	7	org
#org100	gobernantes de las  naciones	1	0	gobernantes de las  naciones	28	org
#org81	valientes de  Moab	1	0	valientes de  moab	18	org
#org19	desleales	1	0	desleales	9	org
#pla41	Tierra	1	0	tierra	6	pla
#per140	hijo de la  sierva	1	0	hijo de la  sierva	18	per
#per1170	Abda	1	0	abda	4	per
#per18	verdadero profeta	1	0	verdadero profeta	17	per
#pla518	Bet-tapúa	1	0	bet-tapúa	9	pla
#org24	guardias de los  judíos	1	0	guardias de los  judíos	23	org
#org126	cautivos de este  ejército de los  hijos de  Israel	1	0	cautivos de este  ejército de los  hijos de  israel	51	org
#pla6	ciudad	1	0	ciudad	6	pla
#per46	jefe sobre todos los  magos ,  astrólogos ,  caldeos  y  adivinos	1	0	jefe sobre todos los  magos ,  astrólogos ,  caldeos  y  adivinos	65	per
#org0	extraño	1	0	extraño	7	org
#org18	reunidos	1	0	reunidos	8	org
#per1021	Gera	1	0	gera	4	per
#pla573	Secaca	1	0	secaca	6	pla
#org51	ser viviente	1	0	ser viviente	12	org
#org88	personas	1	0	personas	8	org
#per3	niño	1	0	niño	4	per
#per34	diablo	1	0	diablo	6	per
#per1 #per14	Divinidad	1	1	divinidad	9	per
#org65	abuelos	1	0	abuelos	7	org
#pla83	tierra	1	0	tierra	6	pla
#per295	Pinón	1	0	pinón	5	per
#per181	víbora junto a la senda	1	0	víbora junto a la senda	23	per
#org53	hijos de mi  pueblo	1	0	hijos de mi  pueblo	19	org
#per38	hija de  Herodía	1	0	hija de  herodía	16	per
#org18	liberto	1	0	liberto	7	org
#per1041	mujer de las  hijas de los  filisteos	1	0	mujer de las  hijas de los  filisteos	37	per
#pla469	territorio de los  hijos de  Rubén	1	0	territorio de los  hijos de  rubén	34	pla
#per14	fin	1	0	fin	3	per
#org14	zorras en los desiertos	1	0	zorras en los desiertos	23	org
#per1	resplandor del sol en una mañana sin nubes	1	0	resplandor del sol en una mañana sin nubes	42	per
#pla207	Anfípolis	1	0	anfípolis	9	pla
#org88	hermano	1	0	hermano	7	org
#pla18	paraíso de  Dios	1	0	paraíso de  dios	16	pla
#pla800	Jesúa	1	0	jesúa	5	pla
#org16	jornalero	1	0	jornalero	9	org
#org193	reyes de los  cananeos	1	0	reyes de los  cananeos	22	org
#per25	siervo	1	0	siervo	6	per
#org18	inocentes	1	0	inocentes	9	org
#org165	hermanos	1	0	hermanos	8	org
#per865	rey	1	0	rey	3	per
#per14	oro	1	0	oro	3	per
#per845	hombre más importante de todos los  orientales	1	0	hombre más importante de todos los  orientales	46	per
#per363	Casluhim	1	0	casluhim	8	per
#per475	pájaro	1	0	pájaro	6	per
#org18	hombre de paz	1	0	hombre de paz	13	org
#org46	familia de los  levitas	1	0	familia de los  levitas	23	org
#org12	mensajero de  Jehová de los ejércitos	1	0	mensajero de  jehová de los ejércitos	37	org
#per14	que es	1	0	que es	6	per
#per14	una voz del  cielo	1	0	una voz del  cielo	18	per
#pla174	Cane	1	0	cane	4	pla
#pla443	Raama	1	0	raama	5	pla
#pla424	Coa	1	0	coa	3	pla
#per14	fortaleza para salvarme	1	0	fortaleza para salvarme	23	per
#org88	hombres ganaderos	1	0	hombres ganaderos	17	org
#pla741	capital del  reino	1	0	capital del  reino	18	pla
#pla5	ciudades destruidas	1	0	ciudades destruidas	19	pla
#per504 #per526	ciudadanos romanos	1	1	ciudadanos romanos	18	per
#org88	hombres capaces	1	0	hombres capaces	15	org
#tim3	día	1	0	día	3	tim
#per535	Justo	1	0	justo	5	per
#pla4	novilla indómita	1	0	novilla indómita	16	pla
#per780	hijo de  Ahitofel	1	0	hijo de  ahitofel	17	per
#pla676	nueve ciudades de estas  dos tribus	1	0	nueve ciudades de estas  dos tribus	35	pla
#org70 #org22	sola nación en la  tierra	1	1	sola nación en la  tierra	25	org
#per664	principal de los  treinta	1	0	principal de los  treinta	25	per
#org144	embajadores	1	0	embajadores	11	org
#tim3	principio de la creación	1	0	principio de la creación	24	tim
#per36	hijo de  Amitai	1	0	hijo de  amitai	15	per
#pla303	Cafira	1	0	cafira	6	pla
#org0	ser	1	0	ser	3	org
#org174	reyes	1	0	reyes	5	org
#org185	compañeros en las aflicciones	1	0	compañeros en las aflicciones	29	org
#per1	rica savia del olivo	1	0	rica savia del olivo	20	per
#tim5	fiesta de siete días	1	0	fiesta de siete días	20	tim
#org168	pastores	1	0	pastores	8	org
#pla719	Bet-emec	1	0	bet-emec	8	pla
#per1125	hijo de  Bani	1	0	hijo de  bani	13	per
#per14	pequeño santuario	1	0	pequeño santuario	17	per
#per25	hijo	1	0	hijo	4	per
#per14	hacedor de maravillas	1	0	hacedor de maravillas	21	per
#per132	hijo de  Betuel	1	0	hijo de  betuel	15	per
#org2 #org5 #org13	pueblo	1	2	pueblo	6	org
#org19	manchas en vuestros ágapes	1	0	manchas en vuestros ágapes	26	org
#org118	filósofos de los epicúreos y de los estoicos	1	0	filósofos de los epicúreos y de los estoicos	44	org
#org175	pilotos	1	0	pilotos	7	org
#per242 #per212 #per351 #per264 #per457 #per333 #per320 #per324 #per253 #per315 #per420 #per233 #per314 #per177 #per330 #per454	hijos	1	15	hijos	5	per
#per664	hijos de  Sarvia	1	0	hijos de  sarvia	16	per
#org206	geteo	1	0	geteo	5	org
#per104	padre del  faraón	1	0	padre del  faraón	17	per
#pla273	mar del  Arabá	1	0	mar del  arabá	14	pla
#pla224	Cos	1	0	cos	3	pla
#org122	mujer embarazada	1	0	mujer embarazada	16	org
#org0	gente común	1	0	gente común	11	org
#per159	hermanos	1	0	hermanos	8	per
#per436	primogénito	1	0	primogénito	11	per
#pla240	lugar	1	0	lugar	5	pla
#per788	hija	1	0	hija	4	per
#per50	procurador Pilato	1	0	procurador pilato	17	per
#per1251	Tumim	1	0	tumim	5	per
#per1286	Gedolim	1	0	gedolim	7	per
#per35	hombre sanguinario	1	0	hombre sanguinario	18	per
#per49	Simón el  leproso	1	0	simón el  leproso	17	per
#per739	Adonías	1	0	adonías	7	per
#per908	Aretas	1	0	aretas	6	per
#per1309	Anatot	1	0	anatot	6	per
